profile,uav,bomb,heading_rad,heading_deg,speed_mps,release_time_s,fuse_delay_s,burst_time_s,release_x_m,release_y_m,release_z_m,burst_x_m,burst_y_m,burst_z_m,planned_missile,individual_duration_s,M1_individual_s,M2_individual_s,M3_individual_s,joint_M1_s,joint_M2_s,joint_M3_s,joint_total_s,minimum_missile_s,verification_grid
column_generation,FY1,1,3.133733753525587,179.54971819470592,139.908945754287,0.013740928140477672,3.586666050546248,3.600406978686726,17798.07758059824,0.015108413004701358,1800.0,17296.28641098335,3.9587162572205323,1736.965550545109,M1,4.0455908203124125,4.0455908203124125,0.0,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY1,2,3.133733753525587,179.54971819470592,139.908945754287,3.7359155460252227,5.321600304556828,9.05751585058205,17277.328135654854,4.1077105158393845,1800.0,16532.811639439704,9.958911717477728,1661.2347939728493,M1,2.5602104187015726,2.5602104187015726,0.0,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY1,3,3.133733753525587,179.54971819470592,139.908945754287,33.00157537009204,11.700229894772287,44.701805264864326,13182.926965957598,36.28586259965682,1800.0,11546.010687463611,49.15048889658381,1129.2126400064367,M1,0.0,0.0,0.0,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY2,1,4.757365868217601,272.5769858484591,136.8276947831572,1.2005599033436,4.14342580106579,5.34398570440939,12007.385855594783,1235.8962803813722,1400.0,12032.876249326187,669.5342154606628,1315.8769108922054,M1,0.0,0.0,0.0,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY2,2,4.757365868217601,272.5769858484591,136.8276947831572,3.6123808661858865,3.4923102069751657,7.104691073161052,12022.22340039568,906.2261073610055,1400.0,12043.708124988818,428.86459176264293,1340.2384701494598,M2,3.8657678222655427,0.0,3.8657678222655427,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY2,3,4.757365868217601,272.5769858484591,136.8276947831572,5.228495665461201,2.158601203785934,7.387096869247135,12032.165753541736,685.3204706217049,1400.0,12045.44548805018,390.262734870274,1377.1681601307682,M2,3.3381030273436707,0.0,3.3381030273436707,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY3,1,2.6511016758975012,151.89693708898628,134.14270075492618,37.819702919563255,11.531153432285926,49.35085635184918,1524.889010957656,-610.2058203481301,700.0,160.4364252007499,118.43774979728641,48.459252553294505,M3,0.2101119995118239,0.0,0.0,0.2101119995118239,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY3,2,2.6511016758975012,151.89693708898628,134.14270075492618,38.82304608112141,11.811655603857172,50.63470168497858,1406.1659205722272,-546.8054374105668,700.0,8.522213427653696,199.56282132974366,16.375480289760276,M1,1.4296655273444685,1.4296655273444685,1.3806860351569554,0.9177651977543633,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY3,3,2.6511016758975012,151.89693708898628,134.14270075492618,39.90939443595216,0.921876016728739,40.8312704526809,1277.6210329782953,-478.1600284032429,700.0,1168.5377463704745,-419.90748359016925,695.8357085879237,M1,0.0,0.0,0.0,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY4,1,4.188247798585204,239.96892241389025,139.9910711844194,1.6263749443785913,11.773097203344305,13.399472147722896,10886.054082553717,1802.886869542145,1800.0,10061.21577164879,376.01291716304763,1120.8314929789717,M2,3.608089904785725,0.0,3.608089904785725,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY4,2,4.188247798585204,239.96892241389025,139.9910711844194,3.178540425707111,12.799729305379262,15.978269731086373,10777.307375400032,1614.7677657212319,1800.0,9880.541900866256,63.46821999412714,997.217955574175,M1,3.606597595215405,3.606597595215405,0.0,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY4,3,4.188247798585204,239.96892241389025,139.9910711844194,6.322846851873908,12.547758443278996,18.870605295152902,10557.013228776475,1233.684618244869,1800.0,9677.90115646153,-287.07660322655465,1028.5134144406913,M3,3.356094665526676,0.0,0.0,3.356094665526676,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY5,1,1.734193728532202,99.36198150295118,128.7506631342838,3.2987992124779195,4.721085316553782,8.019884529031701,12930.909829698585,-1580.9345832014515,1300.0,12832.03124766958,-981.1879910355723,1190.7856318257193,M1,0.0,0.0,0.0,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY5,2,1.734193728532202,99.36198150295118,128.7506631342838,14.319142431342762,1.5049629643969111,15.824105395739673,12700.099361789114,-180.95706810812703,1300.0,12668.579362901579,10.227023835326463,1288.901923731389,M1,3.625453491211502,3.625453491211502,0.0,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
column_generation,FY5,3,1.734193728532202,99.36198150295118,128.7506631342838,15.337685560867726,1.6388324724014867,16.976518033269212,12678.766957557893,-51.56568245266135,1300.0,12644.443190841379,156.62462222309523,1286.839717824272,M1,0.0,0.0,0.0,0.0,15.515270899770023,12.192646567448417,4.4839718627928775,32.19188933001132,4.4839718627928775,720x21x15@0.005
