profile,uav,bomb,heading_rad,heading_deg,speed_mps,release_time_s,fuse_delay_s,burst_time_s,release_x_m,release_y_m,release_z_m,burst_x_m,burst_y_m,burst_z_m,planned_missile,individual_duration_s,M1_individual_s,M2_individual_s,M3_individual_s,joint_M1_s,joint_M2_s,joint_M3_s,joint_total_s,minimum_missile_s,verification_grid
column_generation,FY1,1,0.12305845470003662,7.050730087713927,97.51314115824175,0.00030358349920663193,0.7711518300555557,0.7714554135547623,17800.02937951566,0.0036337588092252462,1800.0,17874.658163122884,9.233976524597237,1797.0860917895097,M1,4.565707397460942,4.565707397460942,0.0,0.0,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
column_generation,FY1,2,0.12305845470003662,7.050730087713927,97.51314115824175,1.0009235137389678,0.13904762133267234,1.1399711350716402,17896.865106718124,11.980607130870723,1800.0,17910.32154219437,13.644945015636685,1799.9052622191084,M1,4.357994384765531,4.357994384765531,0.0,0.0,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
column_generation,FY2,1,4.757365868217601,272.5769858484591,136.8276947831572,3.6123808661858865,3.4923102069751657,7.104691073161052,12022.22340039568,906.2261073610055,1400.0,12043.708124988818,428.86459176264293,1340.2384701494598,M2,3.8657678222655427,0.0,3.8657678222655427,0.0,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
column_generation,FY2,2,4.757365868217601,272.5769858484591,136.8276947831572,5.228495665461201,2.158601203785934,7.387096869247135,12032.165753541736,685.3204706217049,1400.0,12045.44548805018,390.262734870274,1377.1681601307682,M2,3.3381030273436707,0.0,3.3381030273436707,0.0,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
column_generation,FY3,1,2.6511016758975012,151.89693708898628,134.14270075492618,37.819702919563255,11.531153432285926,49.35085635184918,1524.889010957656,-610.2058203481301,700.0,160.4364252007499,118.43774979728641,48.459252553294505,M3,0.2101119995118239,0.0,0.0,0.2101119995118239,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
column_generation,FY3,2,2.6511016758975012,151.89693708898628,134.14270075492618,38.82304608112141,11.811655603857172,50.63470168497858,1406.1659205722272,-546.8054374105668,700.0,8.522213427653696,199.56282132974366,16.375480289760276,M1,1.4296655273444685,1.4296655273444685,1.3806860351569554,0.9177651977543633,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
column_generation,FY4,1,4.188247798585204,239.96892241389025,139.9910711844194,1.6263749443785913,11.773097203344305,13.399472147722896,10886.054082553717,1802.886869542145,1800.0,10061.21577164879,376.01291716304763,1120.8314929789717,M2,3.608089904785725,0.0,3.608089904785725,0.0,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
column_generation,FY4,2,4.188247798585204,239.96892241389025,139.9910711844194,3.178540425707111,12.799729305379262,15.978269731086373,10777.307375400032,1614.7677657212319,1800.0,9880.541900866256,63.46821999412714,997.217955574175,M1,3.606597595215405,3.606597595215405,0.0,0.0,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
column_generation,FY4,3,4.188247798585204,239.96892241389025,139.9910711844194,6.322846851873908,12.547758443278996,18.870605295152902,10557.013228776475,1233.684618244869,1800.0,9677.90115646153,-287.07660322655465,1028.5134144406913,M3,3.356094665526676,0.0,0.0,3.356094665526676,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
column_generation,FY5,1,2.082532416349187,119.32031815598958,118.01710690803478,13.727423728907802,1.888535568922143,15.615959297829944,12206.664802926685,-587.4672493814439,1300.0,12097.5225656549,-393.1395740294413,1282.523823684088,M3,3.6275811767583797,0.0,0.0,3.6275811767583797,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
column_generation,FY5,2,2.082532416349187,119.32031815598958,118.01710690803478,15.110991197188513,4.409431842605031,19.520423039793542,12126.705679365776,-445.1000871060212,1300.0,11871.8758184307,8.62429791341674,1204.7288630445619,M1,3.554356689452412,3.554356689452412,0.0,0.0,13.81653267062551,12.19264652092717,7.9594680750349305,33.96864726658761,7.9594680750349305,720x21x15@0.005
